timestamp,run_id,source_type,source_dataset,sensor_id,inside_temp_c,sensor_valid,temp_lag_5m,temp_lag_10m,temp_lag_20m,temp_lag_30m,temp_delta_5m,rolling_mean_15m,rolling_mean_30m,rolling_std_30m,temp_slope_15m,temp_slope_30m,target_temp_5m_c,target_temp_15m_c,target_temp_30m_c,split_group,split,delta_5m,delta_10m,delta_15m,delta_30m,slope_10m,slope_15m,slope_30m,slope_change,delta_temp_5m_c,delta_temp_15m_c,delta_temp_30m_c
2025-01-02 00:45:00+00:00,EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_001_BOLZANO_IEQ_2025,EXTERNAL_DERIVED_BENCHMARK,BOLZANO_IEQ,BOLZANO_HOMECOACH,18.5,True,18.6,18.5,18.6,18.6,0.0,18.533333333333335,18.566666666666666,0.04714045207998414,-0.0066666666666667,-0.0033333333333333,18.5,18.4,18.4,BOLZANO_IEQ_SOURCE_YEAR_2025,train,-0.10000000000000142,0.0,0.0,-0.10000000000000142,0.0,0.0,-0.003333333333333381,0.003333333333333381,0.0,-0.10000000000000142,-0.10000000000000142
2025-01-02 00:50:00+00:00,EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_001_BOLZANO_IEQ_2025,EXTERNAL_DERIVED_BENCHMARK,BOLZANO_IEQ,BOLZANO_HOMECOACH,18.5,True,18.5,18.6,18.5,18.6,0.0,18.533333333333335,18.55,0.05000000000083102,-0.0066666666666667,-0.0033333333333333,18.5,18.4,18.4,BOLZANO_IEQ_SOURCE_YEAR_2025,train,0.0,-0.10000000000000142,0.0,-0.10000000000000142,-0.010000000000000142,0.0,-0.003333333333333381,-0.006666666666666762,0.0,-0.10000000000000142,-0.10000000000000142
2025-01-02 00:55:00+00:00,EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_001_BOLZANO_IEQ_2025,EXTERNAL_DERIVED_BENCHMARK,BOLZANO_IEQ,BOLZANO_HOMECOACH,18.5,True,18.5,18.5,18.5,18.6,0.0,18.533333333333335,18.533333333333335,0.04714045207998414,0.0,-0.0033333333333333,18.4,18.4,18.3,BOLZANO_IEQ_SOURCE_YEAR_2025,train,0.0,0.0,-0.10000000000000142,-0.10000000000000142,0.0,-0.006666666666666762,-0.003333333333333381,0.003333333333333381,-0.10000000000000142,-0.10000000000000142,-0.1999999999999993
2025-01-02 01:00:00+00:00,EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_001_BOLZANO_IEQ_2025,EXTERNAL_DERIVED_BENCHMARK,BOLZANO_IEQ,BOLZANO_HOMECOACH,18.4,True,18.5,18.5,18.6,18.5,-0.1000000000000014,18.5,18.51666666666667,0.0372677996261091,0.0,-0.0033333333333333,18.4,18.4,18.3,BOLZANO_IEQ_SOURCE_YEAR_2025,train,-0.10000000000000142,-0.10000000000000142,-0.10000000000000142,-0.10000000000000142,-0.010000000000000142,-0.006666666666666762,-0.003333333333333381,-0.006666666666666762,0.0,0.0,-0.09999999999999787
2025-01-02 01:05:00+00:00,EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_001_BOLZANO_IEQ_2025,EXTERNAL_DERIVED_BENCHMARK,BOLZANO_IEQ,BOLZANO_HOMECOACH,18.4,True,18.4,18.5,18.5,18.5,0.0,18.466666666666665,18.5,0.05773502691968025,-0.0066666666666667,-0.0033333333333333,18.4,18.4,18.2,BOLZANO_IEQ_SOURCE_YEAR_2025,train,0.0,-0.10000000000000142,-0.10000000000000142,-0.10000000000000142,-0.010000000000000142,-0.006666666666666762,-0.003333333333333381,-0.006666666666666762,0.0,0.0,-0.1999999999999993
2025-01-02 01:45:00+00:00,EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_001_BOLZANO_IEQ_2025,EXTERNAL_DERIVED_BENCHMARK,BOLZANO_IEQ,BOLZANO_HOMECOACH,18.2,True,18.4,18.4,18.5,18.6,0.0,18.433333333333334,18.483333333333334,0.06871842709423027,-0.0133333333333332,-0.0066666666666666,18.2,18.2,18.1,BOLZANO_IEQ_SOURCE_YEAR_2025,train,-0.1999999999999993,-0.1999999999999993,-0.3000000000000007,-0.40000000000000213,-0.019999999999999928,-0.02000000000000005,-0.013333333333333404,-0.006666666666666524,0.0,0.0,-0.09999999999999787
2025-01-02 01:50:00+00:00,EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_001_BOLZANO_IEQ_2025,EXTERNAL_DERIVED_BENCHMARK,BOLZANO_IEQ,BOLZANO_HOMECOACH,18.2,True,18.2,18.4,18.5,18.5,0.0,18.333333333333332,18.416666666666668,0.10671873729093402,-0.0066666666666667,-0.0066666666666666,18.2,18.2,18.1,BOLZANO_IEQ_SOURCE_YEAR_2025,train,0.0,-0.1999999999999993,-0.1999999999999993,-0.3000000000000007,-0.019999999999999928,-0.013333333333333286,-0.010000000000000024,-0.009999999999999903,0.0,0.0,-0.09999999999999787
2025-01-02 01:55:00+00:00,EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_001_BOLZANO_IEQ_2025,EXTERNAL_DERIVED_BENCHMARK,BOLZANO_IEQ,BOLZANO_HOMECOACH,18.2,True,18.2,18.2,18.4,18.5,0.0,18.266666666666666,18.366666666666664,0.1247219128927953,-0.0066666666666667,-0.0066666666666666,18.2,18.2,18.1,BOLZANO_IEQ_SOURCE_YEAR_2025,train,0.0,0.0,-0.1999999999999993,-0.3000000000000007,0.0,-0.013333333333333286,-0.010000000000000024,0.010000000000000024,0.0,0.0,-0.09999999999999787
2025-01-02 02:00:00+00:00,EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_001_BOLZANO_IEQ_2025,EXTERNAL_DERIVED_BENCHMARK,BOLZANO_IEQ,BOLZANO_HOMECOACH,18.2,True,18.2,18.2,18.4,18.5,0.0,18.2,18.316666666666666,0.12133516482168191,0.0,-0.0033333333333333,18.2,18.1,18.1,BOLZANO_IEQ_SOURCE_YEAR_2025,train,0.0,0.0,0.0,-0.3000000000000007,0.0,0.0,-0.010000000000000024,0.010000000000000024,0.0,-0.09999999999999787,-0.09999999999999787
2025-01-02 02:05:00+00:00,EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_001_BOLZANO_IEQ_2025,EXTERNAL_DERIVED_BENCHMARK,BOLZANO_IEQ,BOLZANO_HOMECOACH,18.2,True,18.2,18.2,18.2,18.4,0.0,18.2,18.266666666666666,0.09428090415864405,0.0,-0.0033333333333333,18.2,18.1,18.1,BOLZANO_IEQ_SOURCE_YEAR_2025,train,0.0,0.0,0.0,-0.1999999999999993,0.0,0.0,-0.006666666666666643,0.006666666666666643,0.0,-0.09999999999999787,-0.09999999999999787
2025-01-02 02:45:00+00:00,EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_001_BOLZANO_IEQ_2025,EXTERNAL_DERIVED_BENCHMARK,BOLZANO_IEQ,BOLZANO_HOMECOACH,18.1,True,18.2,18.2,18.2,18.4,0.0,18.2,18.233333333333334,0.07453559925054662,0.0,-0.0033333333333332,18.0,18.0,18.0,BOLZANO_IEQ_SOURCE_YEAR_2025,train,-0.09999999999999787,-0.09999999999999787,-0.09999999999999787,-0.29999999999999716,-0.009999999999999787,-0.006666666666666525,-0.009999999999999905,1.1796119636642288e-16,-0.10000000000000142,-0.10000000000000142,-0.10000000000000142
2025-01-02 02:50:00+00:00,EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_001_BOLZANO_IEQ_2025,EXTERNAL_DERIVED_BENCHMARK,BOLZANO_IEQ,BOLZANO_HOMECOACH,18.0,True,18.1,18.2,18.2,18.2,-0.1000000000000014,18.166666666666668,18.183333333333334,0.03726779962610005,0.0,0.0,18.0,18.0,18.0,BOLZANO_IEQ_SOURCE_YEAR_2025,train,-0.10000000000000142,-0.1999999999999993,-0.1999999999999993,-0.1999999999999993,-0.019999999999999928,-0.013333333333333286,-0.006666666666666643,-0.013333333333333284,0.0,0.0,0.0
2025-01-02 02:55:00+00:00,EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_001_BOLZANO_IEQ_2025,EXTERNAL_DERIVED_BENCHMARK,BOLZANO_IEQ,BOLZANO_HOMECOACH,18.0,True,18.0,18.1,18.2,18.2,0.0,18.099999999999998,18.150000000000002,0.07637626158313479,-0.0066666666666667,-0.0033333333333333,18.0,18.0,18.0,BOLZANO_IEQ_SOURCE_YEAR_2025,train,0.0,-0.10000000000000142,-0.1999999999999993,-0.1999999999999993,-0.010000000000000142,-0.013333333333333286,-0.006666666666666643,-0.0033333333333334996,0.0,0.0,0.0
2025-01-02 03:00:00+00:00,EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_001_BOLZANO_IEQ_2025,EXTERNAL_DERIVED_BENCHMARK,BOLZANO_IEQ,BOLZANO_HOMECOACH,18.0,True,18.0,18.0,18.2,18.2,0.0,18.033333333333335,18.116666666666667,0.08975274678603155,-0.0066666666666667,-0.0033333333333333,18.0,18.0,18.0,BOLZANO_IEQ_SOURCE_YEAR_2025,train,0.0,0.0,-0.10000000000000142,-0.1999999999999993,0.0,-0.006666666666666762,-0.006666666666666643,0.006666666666666643,0.0,0.0,0.0
2025-01-02 03:05:00+00:00,EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_001_BOLZANO_IEQ_2025,EXTERNAL_DERIVED_BENCHMARK,BOLZANO_IEQ,BOLZANO_HOMECOACH,18.0,True,18.0,18.0,18.1,18.2,0.0,18.0,18.083333333333332,0.08975274678603096,-0.0066666666666667,-0.0033333333333333,18.0,18.0,17.9,BOLZANO_IEQ_SOURCE_YEAR_2025,train,0.0,0.0,0.0,-0.1999999999999993,0.0,0.0,-0.006666666666666643,0.006666666666666643,0.0,0.0,-0.10000000000000142
2025-01-02 03:10:00+00:00,EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_001_BOLZANO_IEQ_2025,EXTERNAL_DERIVED_BENCHMARK,BOLZANO_IEQ,BOLZANO_HOMECOACH,18.0,True,18.0,18.0,18.0,18.2,0.0,18.0,18.05,0.07637626158313267,0.0,-0.0033333333333333,18.0,18.0,17.9,BOLZANO_IEQ_SOURCE_YEAR_2025,train,0.0,0.0,0.0,-0.1999999999999993,0.0,0.0,-0.006666666666666643,0.006666666666666643,0.0,0.0,-0.10000000000000142
2025-01-02 03:15:00+00:00,EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_001_BOLZANO_IEQ_2025,EXTERNAL_DERIVED_BENCHMARK,BOLZANO_IEQ,BOLZANO_HOMECOACH,18.0,True,18.0,18.0,18.0,18.1,0.0,18.0,18.016666666666666,0.037267799626091294,0.0,-0.0033333333333333,18.0,18.0,17.9,BOLZANO_IEQ_SOURCE_YEAR_2025,train,0.0,0.0,0.0,-0.10000000000000142,0.0,0.0,-0.003333333333333381,0.003333333333333381,0.0,0.0,-0.10000000000000142
2025-01-02 03:20:00+00:00,EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_001_BOLZANO_IEQ_2025,EXTERNAL_DERIVED_BENCHMARK,BOLZANO_IEQ,BOLZANO_HOMECOACH,18.0,True,18.0,18.0,18.0,18.0,0.0,18.0,18.0,2.8527927151279774e-07,0.0,0.0,18.0,17.9,17.9,BOLZANO_IEQ_SOURCE_YEAR_2025,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10000000000000142,-0.10000000000000142
2025-01-02 03:25:00+00:00,EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_001_BOLZANO_IEQ_2025,EXTERNAL_DERIVED_BENCHMARK,BOLZANO_IEQ,BOLZANO_HOMECOACH,18.0,True,18.0,18.0,18.0,18.0,0.0,18.0,18.0,2.8527927151279774e-07,0.0,0.0,18.0,17.9,17.9,BOLZANO_IEQ_SOURCE_YEAR_2025,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10000000000000142,-0.10000000000000142
2025-01-02 03:30:00+00:00,EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_001_BOLZANO_IEQ_2025,EXTERNAL_DERIVED_BENCHMARK,BOLZANO_IEQ,BOLZANO_HOMECOACH,18.0,True,18.0,18.0,18.0,18.0,0.0,18.0,18.0,2.8527927151279774e-07,0.0,0.0,17.9,17.9,17.9,BOLZANO_IEQ_SOURCE_YEAR_2025,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10000000000000142,-0.10000000000000142,-0.10000000000000142
2025-01-02 03:35:00+00:00,EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_001_BOLZANO_IEQ_2025,EXTERNAL_DERIVED_BENCHMARK,BOLZANO_IEQ,BOLZANO_HOMECOACH,17.9,True,18.0,18.0,18.0,18.0,-0.1000000000000014,18.0,18.0,2.8527927151279774e-07,0.0,0.0,17.9,17.9,17.9,BOLZANO_IEQ_SOURCE_YEAR_2025,train,-0.10000000000000142,-0.10000000000000142,-0.10000000000000142,-0.10000000000000142,-0.010000000000000142,-0.006666666666666762,-0.003333333333333381,-0.006666666666666762,0.0,0.0,0.0
2025-01-02 03:40:00+00:00,EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_001_BOLZANO_IEQ_2025,EXTERNAL_DERIVED_BENCHMARK,BOLZANO_IEQ,BOLZANO_HOMECOACH,17.9,True,17.9,18.0,18.0,18.0,0.0,17.966666666666665,17.983333333333334,0.03726779962608626,-0.0066666666666667,-0.0033333333333333,17.9,17.9,17.9,BOLZANO_IEQ_SOURCE_YEAR_2025,train,0.0,-0.10000000000000142,-0.10000000000000142,-0.10000000000000142,-0.010000000000000142,-0.006666666666666762,-0.003333333333333381,-0.006666666666666762,0.0,0.0,0.0
2025-01-02 03:45:00+00:00,EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_001_BOLZANO_IEQ_2025,EXTERNAL_DERIVED_BENCHMARK,BOLZANO_IEQ,BOLZANO_HOMECOACH,17.9,True,17.9,17.9,18.0,18.0,0.0,17.933333333333334,17.966666666666665,0.04714045207996313,-0.0066666666666667,-0.0033333333333333,17.9,17.9,17.9,BOLZANO_IEQ_SOURCE_YEAR_2025,train,0.0,0.0,-0.10000000000000142,-0.10000000000000142,0.0,-0.006666666666666762,-0.003333333333333381,0.003333333333333381,0.0,0.0,0.0
2025-01-02 03:50:00+00:00,EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_001_BOLZANO_IEQ_2025,EXTERNAL_DERIVED_BENCHMARK,BOLZANO_IEQ,BOLZANO_HOMECOACH,17.9,True,17.9,17.9,18.0,18.0,0.0,17.9,17.95,0.050000000000809404,-0.0066666666666667,-0.0033333333333333,17.9,17.9,17.9,BOLZANO_IEQ_SOURCE_YEAR_2025,train,0.0,0.0,0.0,-0.10000000000000142,0.0,0.0,-0.003333333333333381,0.003333333333333381,0.0,0.0,0.0
2025-01-02 03:55:00+00:00,EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_001_BOLZANO_IEQ_2025,EXTERNAL_DERIVED_BENCHMARK,BOLZANO_IEQ,BOLZANO_HOMECOACH,17.9,True,17.9,17.9,17.9,18.0,0.0,17.9,17.933333333333334,0.04714045207996031,0.0,-0.0033333333333333,17.9,17.9,17.9,BOLZANO_IEQ_SOURCE_YEAR_2025,train,0.0,0.0,0.0,-0.10000000000000142,0.0,0.0,-0.003333333333333381,0.003333333333333381,0.0,0.0,0.0
2025-01-02 04:00:00+00:00,EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_001_BOLZANO_IEQ_2025,EXTERNAL_DERIVED_BENCHMARK,BOLZANO_IEQ,BOLZANO_HOMECOACH,17.9,True,17.9,17.9,17.9,18.0,0.0,17.9,17.916666666666668,0.03726779962607895,0.0,-0.0033333333333333,17.9,17.9,17.8,BOLZANO_IEQ_SOURCE_YEAR_2025,train,0.0,0.0,0.0,-0.10000000000000142,0.0,0.0,-0.003333333333333381,0.003333333333333381,0.0,0.0,-0.09999999999999787
2025-01-02 04:05:00+00:00,EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_001_BOLZANO_IEQ_2025,EXTERNAL_DERIVED_BENCHMARK,BOLZANO_IEQ,BOLZANO_HOMECOACH,17.9,True,17.9,17.9,17.9,17.9,0.0,17.9,17.9,2.836627754782526e-07,0.0,0.0,17.9,17.9,17.8,BOLZANO_IEQ_SOURCE_YEAR_2025,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09999999999999787
2025-01-02 04:10:00+00:00,EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_001_BOLZANO_IEQ_2025,EXTERNAL_DERIVED_BENCHMARK,BOLZANO_IEQ,BOLZANO_HOMECOACH,17.9,True,17.9,17.9,17.9,17.9,0.0,17.9,17.9,2.836627754782526e-07,0.0,0.0,17.9,17.9,17.8,BOLZANO_IEQ_SOURCE_YEAR_2025,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09999999999999787
2025-01-02 04:15:00+00:00,EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_001_BOLZANO_IEQ_2025,EXTERNAL_DERIVED_BENCHMARK,BOLZANO_IEQ,BOLZANO_HOMECOACH,17.9,True,17.9,17.9,17.9,17.9,0.0,17.9,17.9,2.836627754782526e-07,0.0,0.0,17.9,17.8,17.8,BOLZANO_IEQ_SOURCE_YEAR_2025,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09999999999999787,-0.09999999999999787
2025-01-02 04:20:00+00:00,EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_001_BOLZANO_IEQ_2025,EXTERNAL_DERIVED_BENCHMARK,BOLZANO_IEQ,BOLZANO_HOMECOACH,17.9,True,17.9,17.9,17.9,17.9,0.0,17.9,17.9,2.836627754782526e-07,0.0,0.0,17.9,17.8,17.8,BOLZANO_IEQ_SOURCE_YEAR_2025,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09999999999999787,-0.09999999999999787
2025-01-02 04:25:00+00:00,EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_001_BOLZANO_IEQ_2025,EXTERNAL_DERIVED_BENCHMARK,BOLZANO_IEQ,BOLZANO_HOMECOACH,17.9,True,17.9,17.9,17.9,17.9,0.0,17.9,17.9,2.836627754782526e-07,0.0,0.0,17.8,17.8,17.8,BOLZANO_IEQ_SOURCE_YEAR_2025,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09999999999999787,-0.09999999999999787,-0.09999999999999787
2025-01-02 04:30:00+00:00,EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_001_BOLZANO_IEQ_2025,EXTERNAL_DERIVED_BENCHMARK,BOLZANO_IEQ,BOLZANO_HOMECOACH,17.8,True,17.9,17.9,17.9,17.9,-0.0999999999999978,17.9,17.9,2.836627754782526e-07,0.0,0.0,17.8,17.8,17.8,BOLZANO_IEQ_SOURCE_YEAR_2025,train,-0.09999999999999787,-0.09999999999999787,-0.09999999999999787,-0.09999999999999787,-0.009999999999999787,-0.006666666666666525,-0.0033333333333332624,-0.006666666666666524,0.0,0.0,0.0
2025-01-02 04:35:00+00:00,EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_001_BOLZANO_IEQ_2025,EXTERNAL_DERIVED_BENCHMARK,BOLZANO_IEQ,BOLZANO_HOMECOACH,17.8,True,17.8,17.9,17.9,17.9,0.0,17.866666666666664,17.883333333333333,0.03726779962607246,-0.0066666666666665,-0.0033333333333332,17.8,17.8,17.8,BOLZANO_IEQ_SOURCE_YEAR_2025,train,0.0,-0.09999999999999787,-0.09999999999999787,-0.09999999999999787,-0.009999999999999787,-0.006666666666666525,-0.0033333333333332624,-0.006666666666666524,0.0,0.0,0.0
2025-01-02 04:40:00+00:00,EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_001_BOLZANO_IEQ_2025,EXTERNAL_DERIVED_BENCHMARK,BOLZANO_IEQ,BOLZANO_HOMECOACH,17.8,True,17.8,17.8,17.9,17.9,0.0,17.833333333333332,17.866666666666667,0.0471404520799513,-0.0066666666666665,-0.0033333333333332,17.8,17.8,17.7,BOLZANO_IEQ_SOURCE_YEAR_2025,train,0.0,0.0,-0.09999999999999787,-0.09999999999999787,0.0,-0.006666666666666525,-0.0033333333333332624,0.0033333333333332624,0.0,0.0,-0.10000000000000142
2025-01-02 04:45:00+00:00,EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_001_BOLZANO_IEQ_2025,EXTERNAL_DERIVED_BENCHMARK,BOLZANO_IEQ,BOLZANO_HOMECOACH,17.8,True,17.8,17.8,17.9,17.9,0.0,17.8,17.849999999999998,0.050000000000797594,-0.0066666666666665,-0.0033333333333332,17.8,17.8,17.7,BOLZANO_IEQ_SOURCE_YEAR_2025,train,0.0,0.0,0.0,-0.09999999999999787,0.0,0.0,-0.0033333333333332624,0.0033333333333332624,0.0,0.0,-0.10000000000000142
2025-01-02 04:50:00+00:00,EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_001_BOLZANO_IEQ_2025,EXTERNAL_DERIVED_BENCHMARK,BOLZANO_IEQ,BOLZANO_HOMECOACH,17.8,True,17.8,17.8,17.8,17.9,0.0,17.8,17.833333333333332,0.047140452079947326,0.0,-0.0033333333333332,17.8,17.8,17.7,BOLZANO_IEQ_SOURCE_YEAR_2025,train,0.0,0.0,0.0,-0.09999999999999787,0.0,0.0,-0.0033333333333332624,0.0033333333333332624,0.0,0.0,-0.10000000000000142
2025-01-02 04:55:00+00:00,EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_001_BOLZANO_IEQ_2025,EXTERNAL_DERIVED_BENCHMARK,BOLZANO_IEQ,BOLZANO_HOMECOACH,17.8,True,17.8,17.8,17.8,17.9,0.0,17.8,17.816666666666666,0.0372677996260624,0.0,-0.0033333333333332,17.8,17.7,17.7,BOLZANO_IEQ_SOURCE_YEAR_2025,train,0.0,0.0,0.0,-0.09999999999999787,0.0,0.0,-0.0033333333333332624,0.0033333333333332624,0.0,-0.10000000000000142,-0.10000000000000142
2025-01-02 05:00:00+00:00,EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_001_BOLZANO_IEQ_2025,EXTERNAL_DERIVED_BENCHMARK,BOLZANO_IEQ,BOLZANO_HOMECOACH,17.8,True,17.8,17.8,17.8,17.8,0.0,17.8,17.8,2.8175958439024087e-07,0.0,0.0,17.8,17.7,17.7,BOLZANO_IEQ_SOURCE_YEAR_2025,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10000000000000142,-0.10000000000000142
2025-01-02 05:05:00+00:00,EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_001_BOLZANO_IEQ_2025,EXTERNAL_DERIVED_BENCHMARK,BOLZANO_IEQ,BOLZANO_HOMECOACH,17.8,True,17.8,17.8,17.8,17.8,0.0,17.8,17.8,2.8175958439024087e-07,0.0,0.0,17.7,17.7,17.7,BOLZANO_IEQ_SOURCE_YEAR_2025,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10000000000000142,-0.10000000000000142,-0.10000000000000142
2025-01-02 05:10:00+00:00,EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_001_BOLZANO_IEQ_2025,EXTERNAL_DERIVED_BENCHMARK,BOLZANO_IEQ,BOLZANO_HOMECOACH,17.7,True,17.8,17.8,17.8,17.8,-0.1000000000000014,17.8,17.8,2.8175958439024087e-07,0.0,0.0,17.7,17.7,17.7,BOLZANO_IEQ_SOURCE_YEAR_2025,train,-0.10000000000000142,-0.10000000000000142,-0.10000000000000142,-0.10000000000000142,-0.010000000000000142,-0.006666666666666762,-0.003333333333333381,-0.006666666666666762,0.0,0.0,0.0
2025-01-02 05:15:00+00:00,EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_001_BOLZANO_IEQ_2025,EXTERNAL_DERIVED_BENCHMARK,BOLZANO_IEQ,BOLZANO_HOMECOACH,17.7,True,17.7,17.8,17.8,17.8,0.0,17.766666666666666,17.783333333333335,0.037267799626060936,-0.0066666666666667,-0.0033333333333333,17.7,17.7,17.7,BOLZANO_IEQ_SOURCE_YEAR_2025,train,0.0,-0.10000000000000142,-0.10000000000000142,-0.10000000000000142,-0.010000000000000142,-0.006666666666666762,-0.003333333333333381,-0.006666666666666762,0.0,0.0,0.0
2025-01-02 05:20:00+00:00,EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_001_BOLZANO_IEQ_2025,EXTERNAL_DERIVED_BENCHMARK,BOLZANO_IEQ,BOLZANO_HOMECOACH,17.7,True,17.7,17.7,17.8,17.8,0.0,17.733333333333334,17.76666666666667,0.047140452079944266,-0.0066666666666667,-0.0033333333333333,17.7,17.7,17.7,BOLZANO_IEQ_SOURCE_YEAR_2025,train,0.0,0.0,-0.10000000000000142,-0.10000000000000142,0.0,-0.006666666666666762,-0.003333333333333381,0.003333333333333381,0.0,0.0,0.0
2025-01-02 05:25:00+00:00,EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_001_BOLZANO_IEQ_2025,EXTERNAL_DERIVED_BENCHMARK,BOLZANO_IEQ,BOLZANO_HOMECOACH,17.7,True,17.7,17.7,17.8,17.8,0.0,17.7,17.75,0.0500000000007927,-0.0066666666666667,-0.0033333333333333,17.7,17.7,17.7,BOLZANO_IEQ_SOURCE_YEAR_2025,train,0.0,0.0,0.0,-0.10000000000000142,0.0,0.0,-0.003333333333333381,0.003333333333333381,0.0,0.0,0.0
2025-01-02 05:30:00+00:00,EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_001_BOLZANO_IEQ_2025,EXTERNAL_DERIVED_BENCHMARK,BOLZANO_IEQ,BOLZANO_HOMECOACH,17.7,True,17.7,17.7,17.7,17.8,0.0,17.7,17.733333333333334,0.047140452079943496,0.0,-0.0033333333333333,17.7,17.7,17.7,BOLZANO_IEQ_SOURCE_YEAR_2025,train,0.0,0.0,0.0,-0.10000000000000142,0.0,0.0,-0.003333333333333381,0.003333333333333381,0.0,0.0,0.0
2025-01-02 05:35:00+00:00,EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_001_BOLZANO_IEQ_2025,EXTERNAL_DERIVED_BENCHMARK,BOLZANO_IEQ,BOLZANO_HOMECOACH,17.7,True,17.7,17.7,17.7,17.8,0.0,17.7,17.716666666666665,0.03726779962605769,0.0,-0.0033333333333333,17.7,17.7,17.7,BOLZANO_IEQ_SOURCE_YEAR_2025,train,0.0,0.0,0.0,-0.10000000000000142,0.0,0.0,-0.003333333333333381,0.003333333333333381,0.0,0.0,0.0
2025-01-02 05:40:00+00:00,EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_001_BOLZANO_IEQ_2025,EXTERNAL_DERIVED_BENCHMARK,BOLZANO_IEQ,BOLZANO_HOMECOACH,17.7,True,17.7,17.7,17.7,17.7,0.0,17.7,17.7,2.80854627976044e-07,0.0,0.0,17.7,17.7,17.7,BOLZANO_IEQ_SOURCE_YEAR_2025,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-02 05:45:00+00:00,EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_001_BOLZANO_IEQ_2025,EXTERNAL_DERIVED_BENCHMARK,BOLZANO_IEQ,BOLZANO_HOMECOACH,17.7,True,17.7,17.7,17.7,17.7,0.0,17.7,17.7,2.80854627976044e-07,0.0,0.0,17.7,17.7,17.7,BOLZANO_IEQ_SOURCE_YEAR_2025,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
