timestamp,Temperature,Humidity,CO2,Noise,Pressure
2024-04-01 19:08:00,18.7,53,567,38,991.0
2024-04-01 19:13:00,18.8,54,593,39,991.4
2024-04-01 19:18:00,18.8,54,607,57,991.9
2024-04-01 19:23:00,18.8,54,586,59,992.4
2024-04-01 19:28:00,18.7,54,531,58,992.6
2024-04-01 19:33:00,18.7,54,519,56,993.1
2024-04-01 19:38:00,18.7,54,495,63,993.2
2024-04-01 19:43:00,18.7,54,531,61,993.1
2024-04-01 19:48:00,18.8,54,539,56,993.2
2024-04-01 19:53:00,18.8,54,521,60,993.1
2024-04-01 19:58:00,18.8,53,523,60,993.0
2024-04-01 20:03:00,18.8,53,531,58,992.7
2024-04-01 20:08:00,19.0,52,514,57,992.8
2024-04-01 20:13:00,19.3,52,528,56,993.1
2024-04-01 20:18:00,19.5,52,524,54,993.1
2024-04-01 20:23:00,19.5,51,532,54,993.5
2024-04-01 20:28:00,19.6,51,584,58,993.6
2024-04-01 20:33:00,19.7,51,639,55,993.8
2024-04-01 20:38:00,19.8,51,676,53,993.9
2024-04-01 20:43:00,19.9,51,733,57,993.7
2024-04-01 20:48:00,19.9,51,760,57,993.8
2024-04-01 20:53:00,19.9,51,863,57,993.8
2024-04-01 20:58:00,19.9,51,872,56,993.8
2024-04-01 21:03:00,19.9,51,920,55,993.8
2024-04-01 21:08:00,19.9,51,954,52,993.8
2024-04-01 21:18:00,20.0,51,998,57,993.8
2024-04-01 21:23:00,20.0,52,1011,51,993.9
2024-04-01 21:28:00,20.0,52,1023,38,993.8
2024-04-01 21:33:00,19.9,52,1012,34,993.9
2024-04-01 21:38:00,19.9,52,1022,38,993.8
2024-04-01 21:43:00,19.8,52,1005,40,993.8
2024-04-01 21:48:00,19.8,52,1002,50,993.8
2024-04-01 21:53:00,19.8,52,1017,50,993.9
2024-04-01 21:58:00,19.7,52,1002,50,993.9
2024-04-01 22:03:00,19.7,52,997,50,993.9
2024-04-01 22:08:00,19.6,52,989,40,993.9
2024-04-01 22:13:00,19.6,52,987,32,993.8
2024-04-01 22:18:00,19.6,52,989,32,993.8
2024-04-01 22:23:00,19.5,52,1001,32,993.8
2024-04-01 22:28:00,19.5,52,957,32,993.8
2024-04-01 22:33:00,19.5,52,987,32,993.8
2024-04-01 22:38:00,19.4,52,947,32,993.9
2024-04-01 22:43:00,19.4,52,974,38,993.9
2024-04-01 22:48:00,19.4,52,974,50,993.9
2024-04-01 22:53:00,19.4,52,989,50,994.0
2024-04-01 22:58:00,19.4,52,952,50,994.0
2024-04-01 23:03:00,19.3,52,952,50,994.1
2024-04-01 23:08:00,19.3,52,940,46,994.1
2024-04-01 23:13:00,19.3,52,935,32,994.1
2024-04-01 23:18:00,19.3,52,935,32,994.2
2024-04-01 23:23:00,19.3,52,965,32,994.3
2024-04-01 23:28:00,19.3,52,945,32,994.4
2024-04-01 23:33:00,19.2,52,956,32,994.5
2024-04-01 23:38:00,19.2,52,950,32,994.6
2024-04-01 23:43:00,19.2,52,938,32,994.6
2024-04-01 23:48:00,19.2,52,936,32,994.7
2024-04-01 23:53:00,19.2,52,950,32,994.7
2024-04-01 23:58:00,19.2,52,938,32,994.8
2024-04-02 00:03:00,19.2,52,924,32,994.8
2024-04-02 00:08:00,19.1,52,936,32,994.9
2024-04-02 00:13:00,19.1,52,936,35,994.9
2024-04-02 00:18:00,19.1,52,938,50,995.0
2024-04-02 00:23:00,19.1,52,926,50,995.0
2024-04-02 00:28:00,19.1,52,950,50,995.1
2024-04-02 00:33:00,19.1,52,950,50,995.2
2024-04-02 00:38:00,19.1,53,928,50,995.3
2024-04-02 00:43:00,19.1,53,928,51,995.5
2024-04-02 00:48:00,19.1,53,927,44,995.6
2024-04-02 00:53:00,19.1,53,924,32,995.5
2024-04-02 00:58:00,19.1,53,932,32,995.5
2024-04-02 01:03:00,19.0,53,937,32,995.7
2024-04-02 01:08:00,19.0,53,947,32,995.7
2024-04-02 01:13:00,19.0,53,947,32,995.8
2024-04-02 01:18:00,19.0,53,911,32,995.8
2024-04-02 01:23:00,19.0,53,911,33,995.8
2024-04-02 01:28:00,19.0,53,940,51,995.8
2024-04-02 01:33:00,19.0,53,913,50,996.0
2024-04-02 01:38:00,19.0,53,922,51,996.0
2024-04-02 01:43:00,18.9,53,936,51,996.1
2024-04-02 01:48:00,19.0,53,946,50,996.2
2024-04-02 01:53:00,19.0,53,954,32,996.3
2024-04-02 01:58:00,18.9,53,911,32,996.3
2024-04-02 02:03:00,18.9,53,926,32,996.4
2024-04-02 02:08:00,18.9,53,890,32,996.5
2024-04-02 02:13:00,18.9,53,904,32,996.6
2024-04-02 02:18:00,18.9,53,890,32,996.6
2024-04-02 02:23:00,18.9,53,914,32,996.7
2024-04-02 02:28:00,18.9,53,910,41,996.8
2024-04-02 02:33:00,18.9,53,903,51,996.9
2024-04-02 02:38:00,18.9,53,891,50,997.0
2024-04-02 02:43:00,18.9,53,900,51,997.1
2024-04-02 02:48:00,18.9,53,891,51,997.1
2024-04-02 02:53:00,18.9,53,891,41,997.1
2024-04-02 02:58:00,18.9,53,900,32,997.2
2024-04-02 03:03:00,18.9,53,891,32,997.4
2024-04-02 03:08:00,18.9,53,891,32,997.6
2024-04-02 03:13:00,18.8,53,866,32,997.6
2024-04-02 03:18:00,18.8,53,890,32,997.8
2024-04-02 03:23:00,18.8,53,873,32,997.8
2024-04-02 03:33:00,18.8,53,876,44,997.9
2024-04-02 03:38:00,18.8,53,857,51,997.8
2024-04-02 03:43:00,18.8,53,866,50,997.9
2024-04-02 03:48:00,18.8,53,903,51,998.1
2024-04-02 03:53:00,18.8,53,901,50,998.1
2024-04-02 03:58:00,18.8,53,912,39,998.3
2024-04-02 04:03:00,18.8,53,867,32,998.3
2024-04-02 04:08:00,18.8,53,875,32,998.4
2024-04-02 04:13:00,18.8,53,865,32,998.3
2024-04-02 04:18:00,18.8,53,862,32,998.3
2024-04-02 04:23:00,18.8,53,875,32,998.3
2024-04-02 04:28:00,18.8,53,865,32,998.4
2024-04-02 04:33:00,18.8,53,889,32,998.4
2024-04-02 04:38:00,18.7,53,852,47,998.5
2024-04-02 04:43:00,18.7,53,901,51,998.4
2024-04-02 04:48:00,18.8,53,846,51,998.4
2024-04-02 04:53:00,18.8,53,894,51,998.5
2024-04-02 04:58:00,18.8,53,878,48,998.5
2024-04-02 05:03:00,18.8,53,889,36,998.6
2024-04-02 05:08:00,18.8,53,867,32,998.7
2024-04-02 05:13:00,18.8,53,875,32,998.8
2024-04-02 05:18:00,18.8,53,889,32,998.8
2024-04-02 05:23:00,18.7,53,882,32,998.7
2024-04-02 05:28:00,18.7,53,866,32,998.9
2024-04-02 05:33:00,18.7,53,880,32,998.9
2024-04-02 05:38:00,18.7,53,882,32,998.9
2024-04-02 05:43:00,18.7,53,871,45,998.9
2024-04-02 05:53:00,18.7,53,875,51,998.9
2024-04-02 05:58:00,18.7,53,866,50,999.0
2024-04-02 06:03:00,18.7,53,878,49,999.0
2024-04-02 06:08:00,18.7,53,866,48,999.1
2024-04-02 06:13:00,18.7,53,873,39,999.1
2024-04-02 06:18:00,18.7,53,886,32,999.3
2024-04-02 06:23:00,18.7,53,863,32,999.3
2024-04-02 06:28:00,18.7,53,877,32,999.4
2024-04-02 06:33:00,18.7,53,911,32,999.6
2024-04-02 06:38:00,18.7,53,902,32,999.7
2024-04-02 06:43:00,18.7,53,877,32,999.7
2024-04-02 06:48:00,18.6,53,877,32,999.7
2024-04-02 06:53:00,18.6,53,890,32,999.8
2024-04-02 06:58:00,18.6,53,860,32,999.9
2024-04-02 07:03:00,18.6,53,890,32,1000.0
2024-04-02 07:08:00,18.6,53,895,32,1000.0
2024-04-02 07:13:00,18.6,53,897,32,1000.0
2024-04-02 07:18:00,18.6,53,877,32,1000.0
2024-04-02 07:23:00,18.6,53,858,33,1000.1
2024-04-02 07:28:00,18.6,53,899,48,1000.1
2024-04-02 07:33:00,18.6,53,903,51,1000.2
2024-04-02 07:38:00,18.6,53,910,51,1000.2
2024-04-02 07:43:00,18.6,53,906,50,1000.2
2024-04-02 07:48:00,18.6,53,922,50,1000.3
2024-04-02 07:53:00,18.6,53,922,49,1000.4
2024-04-02 07:58:00,18.6,53,896,45,1000.4
2024-04-02 08:03:00,18.6,53,906,32,1000.5
2024-04-02 08:08:00,18.7,53,942,32,1000.5
2024-04-02 08:13:00,18.7,53,1044,32,1000.6
2024-04-02 08:18:00,18.7,53,1382,38,1000.7
2024-04-02 08:23:00,18.7,53,1472,32,1000.7
2024-04-02 08:28:00,18.7,54,1538,44,1000.8
2024-04-02 08:33:00,18.7,54,1562,55,1000.9
2024-04-02 08:38:00,18.8,55,1610,55,1000.9
2024-04-02 08:43:00,18.8,55,1623,54,1000.9
2024-04-02 08:48:00,18.9,55,1609,50,1001.0
2024-04-02 08:53:00,18.9,55,1609,51,1000.9
2024-04-02 08:58:00,18.9,55,1554,50,1000.9
2024-04-02 09:03:00,19.0,55,1509,49,1000.9
2024-04-02 09:08:00,19.0,54,1403,50,1000.9
2024-04-02 09:13:00,19.0,54,1099,56,1001.0
2024-04-02 09:18:00,18.8,53,799,52,1001.0
2024-04-02 09:23:00,18.5,52,644,58,1001.0
2024-04-02 09:28:00,18.3,51,534,65,1001.0
2024-04-02 09:33:00,18.2,51,518,66,1001.0
2024-04-02 09:38:00,18.2,51,468,60,1001.1
2024-04-02 09:43:00,18.1,51,460,46,1001.1
2024-04-02 09:48:00,18.1,50,441,52,1001.2
2024-04-02 09:53:00,18.1,50,435,54,1001.2
2024-04-02 09:58:00,18.1,50,428,53,1001.2
2024-04-02 10:03:00,18.1,50,417,52,1001.2
2024-04-02 10:08:00,18.1,50,419,51,1001.2
2024-04-02 10:13:00,18.1,50,395,51,1001.1
2024-04-02 10:18:00,18.1,49,419,44,1001.2
2024-04-02 10:23:00,18.1,49,395,45,1001.2
2024-04-02 10:28:00,18.0,49,368,44,1001.2
2024-04-02 10:33:00,18.0,49,378,40,1001.2
2024-04-02 10:38:00,18.0,49,383,41,1001.2
2024-04-02 10:43:00,17.9,49,386,39,1001.2
2024-04-02 10:48:00,18.0,48,391,38,1001.1
2024-04-02 10:53:00,18.0,48,391,42,1001.1
2024-04-02 10:58:00,18.0,48,386,47,1001.0
2024-04-02 11:03:00,18.0,48,366,51,1001.0
2024-04-02 11:08:00,18.0,48,391,52,1001.0
2024-04-02 11:13:00,18.1,48,383,53,1000.9
2024-04-02 11:18:00,18.1,48,357,51,1000.9
2024-04-02 11:23:00,18.1,47,385,53,1001.0
2024-04-02 11:28:00,18.2,47,376,45,1000.9
2024-04-02 11:33:00,18.2,47,386,41,1000.9
2024-04-02 11:38:00,18.2,47,386,38,1000.9
2024-04-02 11:43:00,18.3,47,402,40,1000.9
2024-04-02 11:48:00,18.4,47,386,43,1000.9
2024-04-02 11:53:00,18.5,46,386,40,1000.9
2024-04-02 11:58:00,18.6,46,400,39,1000.8
2024-04-02 12:03:00,18.7,46,387,40,1000.8
2024-04-02 12:08:00,18.7,46,392,43,1000.7
2024-04-02 12:13:00,18.8,46,404,51,1000.7
2024-04-02 12:18:00,18.8,46,384,52,1000.7
2024-04-02 12:23:00,18.9,46,396,52,1000.6
2024-04-02 12:28:00,19.0,45,387,51,1000.6
2024-04-02 12:33:00,19.2,45,410,51,1000.5
2024-04-02 12:38:00,19.3,45,396,46,1000.5
2024-04-02 12:43:00,19.4,45,397,43,1000.5
2024-04-02 12:48:00,19.5,45,388,39,1000.4
2024-04-02 12:53:00,19.5,45,411,45,1000.3
2024-04-02 12:58:00,19.6,45,395,43,1000.2
2024-04-02 13:03:00,19.7,44,393,38,1000.2
2024-04-02 13:08:00,19.7,44,402,43,1000.1
2024-04-02 13:13:00,19.8,44,405,39,1000.1
2024-04-02 13:18:00,19.8,44,379,41,1000.1
2024-04-02 13:23:00,19.6,44,387,48,1000.1
2024-04-02 13:28:00,19.6,44,385,52,1000.1
2024-04-02 13:33:00,19.5,44,397,52,1000.0
2024-04-02 13:38:00,19.3,44,379,52,1000.1
2024-04-02 13:43:00,19.2,44,378,51,1000.0
2024-04-02 13:48:00,19.1,44,401,46,1000.0
2024-04-02 13:53:00,18.9,44,396,41,1000.0
2024-04-02 13:58:00,18.9,44,404,54,1000.0
2024-04-02 14:03:00,18.8,44,420,48,1000.1
2024-04-02 14:08:00,18.7,45,410,50,1000.0
2024-04-02 14:13:00,18.7,45,419,44,1000.0
2024-04-02 14:18:00,18.6,45,445,60,1000.0
2024-04-02 14:23:00,18.6,45,492,62,1000.0
2024-04-02 14:28:00,18.7,45,511,58,1000.0
2024-04-02 14:33:00,18.7,45,516,66,999.9
2024-04-02 14:38:00,18.8,45,514,59,999.9
2024-04-02 14:43:00,18.9,45,521,64,999.7
2024-04-02 14:48:00,19.1,45,520,58,999.6
2024-04-02 14:53:00,19.2,45,525,64,999.6
2024-04-02 14:58:00,19.3,45,499,48,999.4
2024-04-02 15:03:00,19.4,45,479,57,999.4
2024-04-02 15:08:00,19.4,45,456,53,999.4
2024-04-02 15:13:00,19.5,44,457,51,999.3
2024-04-02 15:18:00,19.5,44,430,51,999.3
2024-04-02 15:23:00,19.5,44,440,51,999.3
2024-04-02 15:28:00,19.4,43,394,51,999.3
2024-04-02 15:33:00,19.4,43,413,51,999.3
2024-04-02 15:38:00,19.2,43,397,50,999.2
2024-04-02 15:43:00,19.2,43,370,41,999.2
2024-04-02 15:48:00,19.1,43,430,50,999.2
2024-04-02 15:53:00,19.1,43,439,45,999.2
2024-04-02 15:58:00,19.1,43,474,37,999.1
2024-04-02 16:03:00,19.1,44,457,32,999.1
2024-04-02 16:08:00,19.1,44,457,32,999.2
2024-04-02 16:13:00,19.0,44,472,32,999.3
2024-04-02 16:18:00,19.0,45,457,35,999.3
2024-04-02 16:23:00,19.0,45,467,50,999.3
2024-04-02 16:28:00,19.0,45,444,50,999.3
2024-04-02 16:33:00,19.0,46,444,50,999.5
2024-04-02 16:38:00,18.9,46,454,50,999.5
2024-04-02 16:48:00,19.0,46,472,39,999.4
2024-04-02 16:53:00,19.0,46,446,36,999.4
2024-04-02 16:58:00,19.0,47,457,37,999.3
2024-04-02 17:03:00,19.0,47,482,41,999.5
2024-04-02 17:08:00,18.9,47,484,49,999.6
2024-04-02 17:13:00,18.9,47,479,41,999.5
2024-04-02 17:18:00,18.9,47,498,38,999.5
2024-04-02 17:23:00,18.9,48,481,49,999.6
2024-04-02 17:28:00,18.9,48,501,48,999.5
2024-04-02 17:33:00,19.0,47,484,47,999.4
2024-04-02 17:38:00,19.0,47,467,48,999.3
2024-04-02 17:43:00,19.0,47,467,51,999.3
2024-04-02 17:48:00,19.0,47,474,42,999.3
2024-04-02 17:53:00,19.0,47,457,42,999.3
2024-04-02 17:58:00,19.0,47,490,46,999.2
2024-04-02 18:03:00,19.2,47,548,59,999.3
2024-04-02 18:08:00,19.4,47,612,64,999.3
2024-04-02 18:13:00,19.6,47,655,58,999.3
2024-04-02 18:18:00,19.7,47,688,58,999.5
2024-04-02 18:23:00,19.8,47,739,60,999.4
2024-04-02 18:28:00,20.2,47,740,58,999.5
2024-04-02 18:33:00,20.5,47,744,64,999.6
2024-04-02 18:38:00,20.6,46,749,55,999.7
2024-04-02 18:43:00,20.5,46,762,57,999.7
2024-04-02 18:48:00,20.4,46,777,57,999.7
2024-04-02 18:53:00,20.3,46,751,61,999.7
2024-04-02 18:58:00,20.3,46,738,72,999.7
2024-04-02 19:03:00,20.2,45,725,62,999.7
2024-04-02 19:08:00,20.1,45,718,57,999.7
2024-04-02 19:13:00,20.0,45,752,63,999.8
2024-04-02 19:18:00,20.0,45,788,64,999.9
2024-04-02 19:23:00,19.9,45,804,58,1000.0
2024-04-02 19:28:00,19.9,46,825,62,1000.0
2024-04-02 19:33:00,19.9,46,890,56,1000.0
2024-04-02 19:38:00,19.9,46,934,52,1000.0
2024-04-02 19:43:00,19.8,46,970,47,1000.2
2024-04-02 19:48:00,19.8,46,969,41,1000.2
2024-04-02 19:53:00,19.8,46,984,33,1000.3
2024-04-02 19:58:00,19.7,47,984,37,1000.3
2024-04-02 20:03:00,19.7,47,982,35,1000.3
2024-04-02 20:08:00,19.6,47,930,32,1000.3
2024-04-02 20:13:00,19.6,47,969,32,1000.4
2024-04-02 20:18:00,19.5,47,932,32,1000.5
2024-04-02 20:23:00,19.5,47,944,32,1000.7
2024-04-02 20:28:00,19.4,48,932,39,1000.7
2024-04-02 20:33:00,19.4,48,948,42,1000.9
2024-04-02 20:38:00,19.4,48,898,38,1001.0
2024-04-02 20:43:00,19.3,48,911,37,1001.1
2024-04-02 20:48:00,19.3,48,900,35,1001.2
2024-04-02 20:53:00,19.3,48,911,33,1001.3
2024-04-02 20:58:00,19.2,48,897,32,1001.4
2024-04-02 21:03:00,19.2,48,911,32,1001.4
2024-04-02 21:08:00,19.2,48,902,32,1001.5
2024-04-02 21:13:00,19.2,49,939,32,1001.5
2024-04-02 21:18:00,19.2,49,942,32,1001.5
2024-04-02 21:23:00,19.1,49,930,32,1001.6
2024-04-02 21:28:00,19.1,49,927,32,1001.7
2024-04-02 21:33:00,19.1,49,942,32,1001.7
2024-04-02 21:38:00,19.1,49,916,32,1001.7
2024-04-02 21:43:00,19.0,49,917,32,1001.7
2024-04-02 21:48:00,19.0,49,958,32,1002.0
2024-04-02 21:53:00,19.0,49,903,32,1002.0
2024-04-02 21:58:00,19.0,49,916,37,1002.2
2024-04-02 22:03:00,19.0,50,911,40,1002.3
2024-04-02 22:08:00,19.0,50,940,39,1002.3
2024-04-02 22:13:00,19.0,50,916,39,1002.3
2024-04-02 22:18:00,19.1,50,915,40,1002.4
2024-04-02 22:23:00,19.1,50,905,37,1002.4
2024-04-02 22:33:00,19.1,50,917,33,1002.5
2024-04-02 22:38:00,19.1,50,894,32,1002.5
2024-04-02 22:48:00,19.1,50,887,32,1002.5
2024-04-02 22:53:00,19.1,50,894,32,1002.7
2024-04-02 22:58:00,19.1,50,896,32,1002.6
2024-04-02 23:03:00,19.0,50,893,32,1002.7
2024-04-02 23:08:00,19.0,50,893,35,1002.8
2024-04-02 23:13:00,19.0,50,904,37,1002.9
2024-04-02 23:18:00,19.0,50,872,37,1003.0
2024-04-02 23:23:00,19.0,50,918,38,1003.0
2024-04-02 23:28:00,19.0,50,872,37,1002.9
2024-04-02 23:33:00,19.0,50,879,34,1003.0
2024-04-02 23:38:00,19.0,50,872,32,1003.0
2024-04-02 23:48:00,19.0,50,856,32,1003.1
2024-04-02 23:53:00,19.0,50,872,32,1003.1
2024-04-02 23:58:00,19.0,50,895,32,1003.1
2024-04-03 00:03:01,19.0,50,858,32,1003.1
2024-04-03 00:08:01,19.0,50,854,32,1003.2
2024-04-03 00:13:01,19.0,50,858,32,1003.2
2024-04-03 00:18:01,19.0,51,870,36,1003.2
2024-04-03 00:23:01,19.0,51,847,36,1003.3
2024-04-03 00:28:01,19.0,51,869,38,1003.3
2024-04-03 00:33:01,19.0,51,855,38,1003.3
2024-04-03 00:38:01,19.0,51,842,36,1003.3
2024-04-03 00:43:01,19.0,51,824,32,1003.3
2024-04-03 00:48:01,19.0,51,860,32,1003.3
2024-04-03 00:53:01,19.0,51,871,32,1003.4
2024-04-03 01:03:01,19.0,51,843,32,1003.4
2024-04-03 01:08:01,18.9,51,848,32,1003.5
2024-04-03 01:13:01,18.9,51,892,32,1003.5
2024-04-03 01:18:01,18.9,51,830,32,1003.5
2024-04-03 01:23:01,18.9,51,880,35,1003.6
2024-04-03 01:28:01,18.9,51,848,35,1003.6
2024-04-03 01:33:01,18.9,51,841,35,1003.5
2024-04-03 01:38:01,18.9,51,857,36,1003.4
2024-04-03 01:43:01,18.9,51,864,36,1003.4
2024-04-03 01:48:01,18.9,51,867,32,1003.4
2024-04-03 01:53:01,18.9,51,857,32,1003.3
2024-04-03 01:58:01,18.9,51,871,32,1003.4
2024-04-03 02:03:01,18.9,51,860,32,1003.3
2024-04-03 02:08:01,18.9,51,862,32,1003.4
2024-04-03 02:13:01,18.9,51,857,32,1003.4
2024-04-03 02:18:01,18.9,51,871,32,1003.3
2024-04-03 02:23:01,18.9,51,878,32,1003.4
2024-04-03 02:28:01,18.9,51,871,35,1003.4
2024-04-03 02:33:01,18.9,51,871,36,1003.5
2024-04-03 02:38:01,18.9,51,883,38,1003.5
2024-04-03 02:43:01,18.9,51,883,36,1003.6
2024-04-03 02:48:01,18.9,51,890,36,1003.6
2024-04-03 02:53:01,18.9,51,871,32,1003.6
2024-04-03 02:58:01,18.9,52,892,32,1003.5
2024-04-03 03:03:01,18.9,52,878,32,1003.5
2024-04-03 03:08:01,18.9,52,878,32,1003.3
2024-04-03 03:13:01,18.9,52,884,32,1003.2
2024-04-03 03:18:01,18.9,52,856,32,1003.1
2024-04-03 03:23:01,18.9,52,858,32,1003.1
2024-04-03 03:28:01,18.9,52,892,32,1003.2
2024-04-03 03:33:01,18.9,52,877,35,1003.2
2024-04-03 03:38:01,18.8,52,916,37,1003.1
2024-04-03 03:43:01,18.9,52,904,40,1003.1
2024-04-03 03:48:01,18.9,52,897,37,1003.1
2024-04-03 03:53:01,18.9,52,893,36,1003.1
2024-04-03 03:58:01,18.9,52,874,33,1003.0
2024-04-03 04:03:01,18.9,52,891,32,1003.0
2024-04-03 04:08:01,18.9,52,888,32,1003.0
2024-04-03 04:13:01,18.8,52,904,32,1003.0
2024-04-03 04:18:01,18.8,52,881,32,1003.1
2024-04-03 04:23:01,18.8,52,868,32,1003.1
2024-04-03 04:28:01,18.8,52,894,32,1003.2
2024-04-03 04:33:01,18.8,52,872,32,1003.2
2024-04-03 04:38:01,18.8,52,892,32,1003.1
2024-04-03 04:43:01,18.8,52,904,32,1003.1
2024-04-03 04:48:01,18.8,52,928,32,1003.1
2024-04-03 04:58:01,18.8,52,899,32,1003.3
2024-04-03 05:03:01,18.8,52,924,32,1003.3
2024-04-03 05:08:01,18.8,52,903,34,1003.3
2024-04-03 05:13:01,18.8,52,901,41,1003.3
2024-04-03 05:18:01,18.8,52,903,44,1003.2
2024-04-03 05:23:01,18.8,52,906,45,1003.2
2024-04-03 05:28:01,18.8,52,903,44,1003.1
2024-04-03 05:33:01,18.8,52,902,39,1003.1
2024-04-03 05:38:01,18.8,52,930,39,1003.0
2024-04-03 05:43:01,18.8,52,916,37,1003.0
2024-04-03 05:48:01,18.8,52,902,32,1003.1
2024-04-03 05:53:01,18.8,52,936,32,1003.1
2024-04-03 06:03:01,18.8,52,930,32,1003.1
2024-04-03 06:08:01,18.8,52,937,32,1003.1
2024-04-03 06:13:01,18.8,52,951,32,1003.1
2024-04-03 06:18:01,18.8,52,921,32,1003.0
2024-04-03 06:23:01,18.8,52,916,34,1003.0
2024-04-03 06:28:01,18.8,52,914,42,1003.1
2024-04-03 06:33:01,18.8,52,921,42,1003.0
2024-04-03 06:38:01,18.8,52,952,42,1003.0
2024-04-03 06:43:01,18.8,52,1012,39,1003.1
2024-04-03 06:48:01,18.9,52,1157,49,1003.1
2024-04-03 06:53:01,18.9,52,1280,52,1003.1
2024-04-03 06:58:01,19.1,53,1406,46,1003.1
2024-04-03 07:03:01,19.5,53,1596,48,1003.1
2024-04-03 07:08:01,19.7,53,1756,49,1003.3
2024-04-03 07:13:01,20.0,52,1874,61,1003.3
2024-04-03 07:18:01,20.0,52,1973,64,1003.3
2024-04-03 07:23:01,19.9,53,1982,40,1003.3
2024-04-03 07:28:01,19.8,53,1940,46,1003.2
2024-04-03 07:33:01,19.8,53,1940,54,1003.3
2024-04-03 07:38:01,19.7,53,1864,46,1003.2
2024-04-03 07:43:01,19.7,54,1783,45,1003.3
2024-04-03 07:48:01,19.7,54,1642,45,1003.3
2024-04-03 07:53:01,19.6,54,1586,36,1003.4
2024-04-03 07:58:01,19.6,54,1510,32,1003.4
2024-04-03 08:03:01,19.5,54,1444,32,1003.4
2024-04-03 08:08:01,19.5,54,1380,32,1003.5
2024-04-03 08:13:01,19.5,54,1301,32,1003.5
2024-04-03 08:18:01,19.5,54,1293,32,1003.4
2024-04-03 08:23:01,19.4,54,1238,32,1003.4
2024-04-03 08:28:01,19.4,54,1210,32,1003.4
2024-04-03 08:33:01,19.4,54,1184,37,1003.4
2024-04-03 08:38:01,19.4,54,1180,46,1003.3
2024-04-03 08:43:01,19.4,53,1119,45,1003.4
2024-04-03 08:48:01,19.3,53,1068,45,1003.4
2024-04-03 08:53:01,19.3,53,975,45,1003.4
2024-04-03 08:58:01,19.3,53,881,40,1003.5
2024-04-03 09:03:01,19.3,53,861,32,1003.6
2024-04-03 09:08:01,19.3,53,794,32,1003.7
2024-04-03 09:13:01,19.3,52,737,32,1003.8
2024-04-03 09:18:01,19.2,52,729,32,1003.8
2024-04-03 09:23:01,19.2,52,708,32,1003.8
2024-04-03 09:28:01,19.2,52,668,32,1003.8
2024-04-03 09:33:01,19.2,52,657,32,1003.7
2024-04-03 09:38:01,19.2,52,635,32,1003.8
2024-04-03 09:43:01,19.1,52,618,45,1003.8
2024-04-03 09:48:01,19.1,52,608,45,1003.9
2024-04-03 09:58:01,19.1,52,612,45,1004.0
2024-04-03 10:03:01,19.1,52,598,45,1004.2
2024-04-03 10:08:01,19.1,51,588,36,1004.3
2024-04-03 10:13:01,19.1,51,587,33,1004.4
2024-04-03 10:18:01,19.0,51,564,32,1004.5
2024-04-03 10:23:01,19.0,51,537,32,1004.5
2024-04-03 10:28:01,19.0,51,558,32,1004.6
2024-04-03 10:38:01,18.9,51,527,32,1004.6
2024-04-03 10:43:01,18.9,51,548,32,1004.7
2024-04-03 10:48:01,18.9,51,558,35,1004.6
2024-04-03 10:58:01,18.9,51,555,45,1004.5
2024-04-03 11:03:01,18.9,51,537,45,1004.5
2024-04-03 11:13:01,18.9,51,545,45,1004.5
2024-04-03 11:18:01,19.0,51,539,45,1004.5
2024-04-03 11:23:01,18.9,51,555,32,1004.5
2024-04-03 11:28:01,18.9,51,551,32,1004.5
2024-04-03 11:33:01,18.9,51,549,32,1004.4
2024-04-03 11:38:01,19.0,51,543,35,1004.4
2024-04-03 11:43:01,18.9,51,523,32,1004.4
2024-04-03 11:48:01,18.9,51,527,35,1004.3
2024-04-03 11:53:01,18.9,51,545,32,1004.3
2024-04-03 11:58:01,18.9,51,514,32,1004.3
2024-04-03 12:03:01,18.9,51,518,32,1004.3
2024-04-03 12:08:01,18.9,51,520,32,1004.2
2024-04-03 12:13:01,18.9,51,518,32,1004.1
2024-04-03 12:18:01,18.9,51,508,32,1004.1
2024-04-03 12:23:01,19.0,51,510,32,1004.1
2024-04-03 12:28:01,19.0,51,514,32,1003.9
2024-04-03 12:33:01,19.0,51,506,32,1003.9
2024-04-03 12:38:01,19.1,50,490,43,1003.9
2024-04-03 12:43:01,19.1,50,501,45,1003.8
2024-04-03 12:48:01,19.1,50,486,45,1003.8
2024-04-03 12:53:01,19.2,50,503,45,1003.8
2024-04-03 12:58:01,19.1,50,480,45,1003.8
2024-04-03 13:03:01,19.1,50,503,45,1003.8
2024-04-03 13:08:01,19.1,50,482,45,1003.8
2024-04-03 13:13:01,19.1,50,493,38,1003.8
2024-04-03 13:18:01,19.1,50,493,32,1003.7
2024-04-03 13:23:01,19.1,50,473,32,1003.7
2024-04-03 13:28:01,19.0,50,484,32,1003.7
2024-04-03 13:33:01,19.0,50,473,32,1003.7
2024-04-03 13:38:01,19.0,49,456,32,1003.6
2024-04-03 13:43:01,19.0,49,454,32,1003.5
2024-04-03 13:48:01,19.1,49,475,32,1003.5
2024-04-03 13:53:01,19.1,49,463,36,1003.4
2024-04-03 13:58:01,19.1,49,467,45,1003.3
2024-04-03 14:03:01,19.1,49,473,45,1003.2
2024-04-03 14:08:01,19.1,49,482,45,1003.2
2024-04-03 14:13:01,19.1,49,471,45,1003.1
