timestamp,node_id,measured_temperature,sensor_valid,battery_percentage,sequence_number,source_device,experiment_id,calibration_version,notes,run_id,split,secondary_temperature,external_temperature,primary_humidity,source_file
2012-03-13T11:45:00,T15_DINING_01,18.1875,True,,0,uploaded_t15_dining_temperature_sensor,t15_20120313,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120313,train,17.8275,18.115,39.9125,NEW-DATA-1.T15.txt
2012-03-21T20:30:00,T15_DINING_01,16.0707,True,,82,uploaded_t15_dining_temperature_sensor,t15_20120321,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120321,train,15.726,14.2833,59.808,NEW-DATA-1.T15.txt
2012-03-21T20:45:00,T15_DINING_01,15.904,True,,83,uploaded_t15_dining_temperature_sensor,t15_20120321,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120321,train,15.5813,14.0853,59.9333,NEW-DATA-1.T15.txt
2012-03-21T21:00:00,T15_DINING_01,15.7933,True,,84,uploaded_t15_dining_temperature_sensor,t15_20120321,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120321,train,15.4713,13.92,59.1147,NEW-DATA-1.T15.txt
2012-03-21T21:15:00,T15_DINING_01,15.68,True,,85,uploaded_t15_dining_temperature_sensor,t15_20120321,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120321,train,15.344,13.792,59.7093,NEW-DATA-1.T15.txt
2012-03-21T21:30:00,T15_DINING_01,15.572,True,,86,uploaded_t15_dining_temperature_sensor,t15_20120321,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120321,train,15.2293,13.6633,60.1227,NEW-DATA-1.T15.txt
2012-03-21T21:45:00,T15_DINING_01,15.4493,True,,87,uploaded_t15_dining_temperature_sensor,t15_20120321,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120321,train,15.1033,13.5367,59.8587,NEW-DATA-1.T15.txt
2012-03-21T22:00:00,T15_DINING_01,15.3173,True,,88,uploaded_t15_dining_temperature_sensor,t15_20120321,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120321,train,15.0027,13.368,57.9893,NEW-DATA-1.T15.txt
2012-03-21T22:15:00,T15_DINING_01,15.1853,True,,89,uploaded_t15_dining_temperature_sensor,t15_20120321,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120321,train,14.876,13.152,55.336,NEW-DATA-1.T15.txt
2012-03-21T22:30:00,T15_DINING_01,15.016,True,,90,uploaded_t15_dining_temperature_sensor,t15_20120321,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120321,train,14.7,12.9273,54.496,NEW-DATA-1.T15.txt
2012-03-21T22:45:00,T15_DINING_01,14.83,True,,91,uploaded_t15_dining_temperature_sensor,t15_20120321,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120321,train,14.5573,12.696,54.3093,NEW-DATA-1.T15.txt
2012-03-21T23:00:00,T15_DINING_01,14.7013,True,,92,uploaded_t15_dining_temperature_sensor,t15_20120321,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120321,train,14.4067,12.4913,53.712,NEW-DATA-1.T15.txt
2012-03-21T23:15:00,T15_DINING_01,14.56,True,,93,uploaded_t15_dining_temperature_sensor,t15_20120321,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120321,train,14.2767,12.3153,53.1627,NEW-DATA-1.T15.txt
2012-03-21T23:30:00,T15_DINING_01,14.4327,True,,94,uploaded_t15_dining_temperature_sensor,t15_20120321,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120321,train,14.1207,12.1487,52.1947,NEW-DATA-1.T15.txt
2012-03-21T23:45:00,T15_DINING_01,14.3,True,,95,uploaded_t15_dining_temperature_sensor,t15_20120321,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120321,train,13.986,12.0067,51.8667,NEW-DATA-1.T15.txt
2012-03-22T00:00:00,T15_DINING_01,14.1747,True,,0,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,13.876,11.8573,51.208,NEW-DATA-1.T15.txt
2012-03-22T00:15:00,T15_DINING_01,14.088,True,,1,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,13.75,11.7293,50.8853,NEW-DATA-1.T15.txt
2012-03-22T00:30:00,T15_DINING_01,13.968,True,,2,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,13.6513,11.6067,50.648,NEW-DATA-1.T15.txt
2012-03-22T00:45:00,T15_DINING_01,13.8427,True,,3,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,13.5307,11.516,50.4907,NEW-DATA-1.T15.txt
2012-03-22T01:00:00,T15_DINING_01,13.7387,True,,4,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,13.4267,11.4167,50.3467,NEW-DATA-1.T15.txt
2012-03-22T01:15:00,T15_DINING_01,13.6367,True,,5,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,13.3333,11.3233,50.304,NEW-DATA-1.T15.txt
2012-03-22T01:30:00,T15_DINING_01,13.5313,True,,6,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,13.256,11.252,50.272,NEW-DATA-1.T15.txt
2012-03-22T01:45:00,T15_DINING_01,13.41,True,,7,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,13.14,11.138,50.1707,NEW-DATA-1.T15.txt
2012-03-22T02:00:00,T15_DINING_01,13.3213,True,,8,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,13.0473,11.0227,50.056,NEW-DATA-1.T15.txt
2012-03-22T02:15:00,T15_DINING_01,13.2293,True,,9,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,12.93,10.9367,50.016,NEW-DATA-1.T15.txt
2012-03-22T02:30:00,T15_DINING_01,13.0987,True,,10,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,12.8367,10.8247,50.0667,NEW-DATA-1.T15.txt
2012-03-22T02:45:00,T15_DINING_01,12.9807,True,,11,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,12.708,10.714,50.0933,NEW-DATA-1.T15.txt
2012-03-22T03:00:00,T15_DINING_01,12.8913,True,,12,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,12.61,10.6267,50.064,NEW-DATA-1.T15.txt
2012-03-22T03:15:00,T15_DINING_01,12.7967,True,,13,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,12.5013,10.548,50.0907,NEW-DATA-1.T15.txt
2012-03-22T03:30:00,T15_DINING_01,12.6987,True,,14,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,12.3887,10.4533,50.056,NEW-DATA-1.T15.txt
2012-03-22T03:45:00,T15_DINING_01,12.5933,True,,15,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,12.2867,10.3627,50.0747,NEW-DATA-1.T15.txt
2012-03-22T04:00:00,T15_DINING_01,12.4707,True,,16,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,12.1647,10.2433,50.1147,NEW-DATA-1.T15.txt
2012-03-22T04:15:00,T15_DINING_01,12.346,True,,17,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,12.0613,10.1113,50.288,NEW-DATA-1.T15.txt
2012-03-22T04:30:00,T15_DINING_01,12.226,True,,18,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,11.9567,10.0053,50.3147,NEW-DATA-1.T15.txt
2012-03-22T04:45:00,T15_DINING_01,12.1113,True,,19,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,11.862,9.9,50.2533,NEW-DATA-1.T15.txt
2012-03-22T05:00:00,T15_DINING_01,12.0313,True,,20,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,11.74,9.82,50.44,NEW-DATA-1.T15.txt
2012-03-22T05:15:00,T15_DINING_01,11.9387,True,,21,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,11.6453,9.72267,50.272,NEW-DATA-1.T15.txt
2012-03-22T05:30:00,T15_DINING_01,11.8413,True,,22,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,11.5453,9.626,50.3787,NEW-DATA-1.T15.txt
2012-03-22T05:45:00,T15_DINING_01,11.7133,True,,23,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,11.42,9.49333,50.3467,NEW-DATA-1.T15.txt
2012-03-22T06:00:00,T15_DINING_01,11.5907,True,,24,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,11.32,9.38667,50.3627,NEW-DATA-1.T15.txt
2012-03-22T06:15:00,T15_DINING_01,11.5253,True,,25,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,11.2247,9.30667,50.424,NEW-DATA-1.T15.txt
2012-03-22T06:30:00,T15_DINING_01,11.4367,True,,26,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,11.144,9.24267,50.312,NEW-DATA-1.T15.txt
2012-03-22T06:45:00,T15_DINING_01,11.3867,True,,27,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,11.0893,9.22333,50.5253,NEW-DATA-1.T15.txt
2012-03-22T07:00:00,T15_DINING_01,11.352,True,,28,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,11.076,9.27333,50.04,NEW-DATA-1.T15.txt
2012-03-22T07:15:00,T15_DINING_01,11.3553,True,,29,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,11.0787,9.37667,49.8773,NEW-DATA-1.T15.txt
2012-03-22T07:30:00,T15_DINING_01,11.39,True,,30,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,11.1067,9.53,49.7867,NEW-DATA-1.T15.txt
2012-03-22T07:45:00,T15_DINING_01,11.4333,True,,31,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,11.1513,9.74333,49.6693,NEW-DATA-1.T15.txt
2012-03-22T08:00:00,T15_DINING_01,11.536,True,,32,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,11.2247,9.99467,49.664,NEW-DATA-1.T15.txt
2012-03-22T08:15:00,T15_DINING_01,11.6187,True,,33,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,11.3453,10.314,49.6533,NEW-DATA-1.T15.txt
2012-03-22T08:30:00,T15_DINING_01,11.784,True,,34,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,11.5087,10.6873,49.5813,NEW-DATA-1.T15.txt
2012-03-22T08:45:00,T15_DINING_01,11.986,True,,35,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,11.7213,11.106,49.464,NEW-DATA-1.T15.txt
2012-03-22T09:00:00,T15_DINING_01,12.2573,True,,36,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,11.9413,11.4973,49.3947,NEW-DATA-1.T15.txt
2012-03-22T09:15:00,T15_DINING_01,12.492,True,,37,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,12.1713,11.9467,49.352,NEW-DATA-1.T15.txt
2012-03-22T09:30:00,T15_DINING_01,12.7267,True,,38,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,12.4453,12.466,49.2453,NEW-DATA-1.T15.txt
2012-03-22T09:45:00,T15_DINING_01,12.9873,True,,39,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,12.7287,12.974,49.0293,NEW-DATA-1.T15.txt
2012-03-22T10:00:00,T15_DINING_01,13.272,True,,40,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,13.046,13.498,48.88,NEW-DATA-1.T15.txt
2012-03-22T10:15:00,T15_DINING_01,13.5747,True,,41,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,13.37,14.0307,48.784,NEW-DATA-1.T15.txt
2012-03-22T10:30:00,T15_DINING_01,13.9113,True,,42,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,13.736,14.542,48.632,NEW-DATA-1.T15.txt
2012-03-22T10:45:00,T15_DINING_01,14.224,True,,43,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,14.0913,15.0487,48.408,NEW-DATA-1.T15.txt
2012-03-22T11:00:00,T15_DINING_01,14.556,True,,44,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,14.44,15.4927,48.1413,NEW-DATA-1.T15.txt
2012-03-22T11:15:00,T15_DINING_01,14.8713,True,,45,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,14.7947,15.9693,47.9093,NEW-DATA-1.T15.txt
2012-03-22T11:30:00,T15_DINING_01,15.2013,True,,46,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,15.1373,16.3547,47.944,NEW-DATA-1.T15.txt
2012-03-22T11:45:00,T15_DINING_01,15.4987,True,,47,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,15.462,16.5893,48.1013,NEW-DATA-1.T15.txt
2012-03-22T12:00:00,T15_DINING_01,15.824,True,,48,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,15.7833,16.8667,48.096,NEW-DATA-1.T15.txt
2012-03-22T12:15:00,T15_DINING_01,16.1253,True,,49,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,16.054,17.124,48.1547,NEW-DATA-1.T15.txt
2012-03-22T12:30:00,T15_DINING_01,16.514,True,,50,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,16.412,17.686,47.7147,NEW-DATA-1.T15.txt
2012-03-22T12:45:00,T15_DINING_01,16.8833,True,,51,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,16.7027,17.7473,47.2613,NEW-DATA-1.T15.txt
2012-03-22T13:00:00,T15_DINING_01,17.1273,True,,52,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,16.9967,17.9833,47.1547,NEW-DATA-1.T15.txt
2012-03-22T13:15:00,T15_DINING_01,17.3587,True,,53,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,17.1533,18.2267,46.776,NEW-DATA-1.T15.txt
2012-03-22T13:30:00,T15_DINING_01,17.532,True,,54,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,17.3093,18.4747,47.016,NEW-DATA-1.T15.txt
2012-03-22T13:45:00,T15_DINING_01,17.7387,True,,55,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,17.4413,18.7253,45.5147,NEW-DATA-1.T15.txt
2012-03-22T14:00:00,T15_DINING_01,17.9513,True,,56,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,17.5967,18.9593,45.472,NEW-DATA-1.T15.txt
2012-03-22T14:15:00,T15_DINING_01,18.118,True,,57,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,17.7107,19.1147,46.3253,NEW-DATA-1.T15.txt
2012-03-22T14:30:00,T15_DINING_01,18.2747,True,,58,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,17.8047,19.3,45.968,NEW-DATA-1.T15.txt
2012-03-22T14:45:00,T15_DINING_01,18.4247,True,,59,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,17.9047,19.444,45.272,NEW-DATA-1.T15.txt
2012-03-22T15:00:00,T15_DINING_01,18.5727,True,,60,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,17.98,19.4587,43.7413,NEW-DATA-1.T15.txt
2012-03-22T15:15:00,T15_DINING_01,18.668,True,,61,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,18.0693,19.4053,43.7093,NEW-DATA-1.T15.txt
2012-03-22T15:30:00,T15_DINING_01,18.7747,True,,62,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,18.1167,19.2973,43.2933,NEW-DATA-1.T15.txt
2012-03-22T15:45:00,T15_DINING_01,18.8367,True,,63,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,18.1433,19.144,41.7653,NEW-DATA-1.T15.txt
2012-03-22T16:00:00,T15_DINING_01,18.8973,True,,64,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,18.2793,19.3073,41.8013,NEW-DATA-1.T15.txt
2012-03-22T16:15:00,T15_DINING_01,18.924,True,,65,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,18.32,19.034,43.632,NEW-DATA-1.T15.txt
2012-03-22T16:30:00,T15_DINING_01,18.9353,True,,66,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,18.2767,18.6013,46.3947,NEW-DATA-1.T15.txt
2012-03-22T16:45:00,T15_DINING_01,18.9233,True,,67,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,18.2467,18.2233,46.7653,NEW-DATA-1.T15.txt
2012-03-22T17:00:00,T15_DINING_01,18.9033,True,,68,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,18.208,17.8393,45.688,NEW-DATA-1.T15.txt
2012-03-22T17:15:00,T15_DINING_01,18.83,True,,69,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,18.1467,17.5413,45.4773,NEW-DATA-1.T15.txt
2012-03-22T17:30:00,T15_DINING_01,18.782,True,,70,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,18.1033,17.38,46.584,NEW-DATA-1.T15.txt
2012-03-22T17:45:00,T15_DINING_01,18.7113,True,,71,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,18.07,17.2087,47.5733,NEW-DATA-1.T15.txt
2012-03-22T18:00:00,T15_DINING_01,18.658,True,,72,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,18.0047,17.0447,48.4133,NEW-DATA-1.T15.txt
2012-03-22T18:15:00,T15_DINING_01,18.59,True,,73,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,17.93,16.8767,49.136,NEW-DATA-1.T15.txt
2012-03-22T18:30:00,T15_DINING_01,18.5233,True,,74,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,17.864,16.688,49.8427,NEW-DATA-1.T15.txt
2012-03-22T18:45:00,T15_DINING_01,18.438,True,,75,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,17.7987,16.4927,50.488,NEW-DATA-1.T15.txt
2012-03-22T19:00:00,T15_DINING_01,18.3633,True,,76,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,17.7333,16.28,51.1067,NEW-DATA-1.T15.txt
2012-03-22T19:15:00,T15_DINING_01,18.2787,True,,77,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,17.6333,16.1027,51.5627,NEW-DATA-1.T15.txt
2012-03-22T19:30:00,T15_DINING_01,18.19,True,,78,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,17.5767,15.95,51.8613,NEW-DATA-1.T15.txt
2012-03-22T19:45:00,T15_DINING_01,18.1127,True,,79,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,17.508,15.7533,52.0667,NEW-DATA-1.T15.txt
2012-03-22T20:00:00,T15_DINING_01,18.0147,True,,80,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,17.43,15.58,52.1147,NEW-DATA-1.T15.txt
2012-03-22T20:15:00,T15_DINING_01,17.9193,True,,81,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,17.3593,15.3973,51.76,NEW-DATA-1.T15.txt
2012-03-22T20:30:00,T15_DINING_01,17.8267,True,,82,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,17.24,15.2293,51.5253,NEW-DATA-1.T15.txt
2012-03-22T20:45:00,T15_DINING_01,17.7527,True,,83,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,17.1727,15.0167,51.1467,NEW-DATA-1.T15.txt
2012-03-22T21:00:00,T15_DINING_01,17.65,True,,84,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,17.0833,14.8367,50.8373,NEW-DATA-1.T15.txt
2012-03-22T21:15:00,T15_DINING_01,17.54,True,,85,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,16.9953,14.6527,50.4373,NEW-DATA-1.T15.txt
2012-03-22T21:30:00,T15_DINING_01,17.4687,True,,86,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,16.916,14.4827,50.1707,NEW-DATA-1.T15.txt
2012-03-22T21:45:00,T15_DINING_01,17.3727,True,,87,uploaded_t15_dining_temperature_sensor,t15_20120322,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120322,train,16.8107,14.312,49.8213,NEW-DATA-1.T15.txt
